year,surveyID,beachID,beach_name,beach_county,beach_region,lat,lon,survey_window,wind_direction,wind_strength,sea_state,tot_survey_hours,number_volunteers,length_surveyed_metres,lighters_tobacco_pouches,cigarette_packets,cigarette_stubs
2009,31854,3460,"The Bay, Strachur Beach",Argyll and Bute,Scotland,56.16882582,-5.081126115,Spring 2009,Offshore,Light,Moderate,1,20,100,0,2,0
2009,31841,2611,Shoreham Beach ,West Sussex,South East England,50.82645586,-0.249576499,Spring 2009,,,,1.5,28,100,5,1,1
2009,31833,2206,Pinnacle Point,East Sussex,South East England,50.75059011,0.270629525,Spring 2009,,,,1,8,100,0,0,0
2009,31839,3099,Hurst Beach ,Hampshire,South East England,50.70734433,-1.563759128,Spring 2009,Onshore,Light,Calm,1.5,7,100,17,0,0
2009,31870,2087,Allonby,Cumbria,North West England,54.77450425,-3.431382179,Spring 2009,,,,0,7,100,2,2,3
2009,31857,3201,Aldeburgh (Fort Green - north),Suffolk,South East England,52.14721963,1.601396799,Spring 2009,,Light,Calm,0.75,7,100,0,2,2
2009,31846,2613,Cayton Bay,North Yorkshire,North East England,54.243576,-0.357303,Spring 2009,Offshore,Light,Calm,1.25,1,100,0,0,0
2009,31882,2102,Cuckmere Haven,East Sussex,South East England,50.7565958,0.155232641,Spring 2009,,Light,Calm,4.17,7,100,4,0,0
2009,31906,2834,Seaford Beach,East Sussex,South East England,50.76371649,0.110175553,Spring 2009,Onshore,Light,Calm,1,17,100,11,12,13
2009,31881,3119,Newton,Bridgend,Wales,51.479565,-3.673811,Spring 2009,,Light,Calm,1,24,100,10,0,28
2009,31855,2076,Temple,Fife,Scotland,56.209018,-2.958633,Spring 2009,Onshore,Strong,,1,7,100,0,0,0
2009,31872,3367,Aldeburgh (South Lookout Tower - North Lookout Tower),Suffolk,South East England,52.15226297,1.602668166,Spring 2009,,,,0,1,100,2,2,47
2009,31862,2582,Budds Farm,Hampshire,South East England,50.84144188,-0.995753064,Spring 2009,Onshore,Strong,Calm,2,10,100,16,1,0
2009,46257,3453,Pakefield,Suffolk,South East England,52.4496497,1.73412323,Spring 2009,Onshore,Strong,Rough,2,4,100,3,10,0
2009,31869,2333,Wembury,Devon,South West England,50.31626827,-4.081865983,Spring 2009,Offshore,Light,Moderate,1,30,100,3,0,35
2009,31892,2570,Instow,Devon,South West England,51.05472566,-4.181893094,Spring 2009,,,,1,13,100,1,2,4
2009,31905,3446,Worthing - Wallace Ave to George V Ave,West Sussex,South East England,50.80569064,-0.402878523,Spring 2009,,,,0,0,100,18,6,0
2009,31897,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Spring 2009,,Light,Calm,1.5,48,100,13,0,9
2009,31873,2099,West Angle Bay,Pembrokeshire,Wales,51.68683831,-5.107904782,Spring 2009,Onshore,Strong,Calm,0.67,5,100,2,0,5
2009,31927,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,Spring 2009,Onshore,,Rough,0.83,35,100,1,1,10
2009,31935,2517,Marsh Chine (Grange),Isle of Wight,South East England,50.63289058,-1.404651162,Spring 2009,Onshore,Light,Calm,3,15,100,181,0,0
2009,31891,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,Spring 2009,,Light,Calm,1,8,100,0,2,18
2009,31916,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,Spring 2009,Onshore,Light,Calm,2,7,100,2,0,0
2009,31871,2956,Grunta,Devon,South West England,51.18266768,-4.217983873,Spring 2009,Onshore,Light,Calm,0.75,1,100,0,0,0
2009,46261,3041,Swansea Bay,Swansea,Wales,51.61782963,-3.864955698,Spring 2009,,Strong,,2,17,100,1,2,135
2009,31900,3543,Admiralty Walk,Kent,South East England,51.35721741,1.017780304,Spring 2009,,,,1,50,100,5,4,0
2009,31868,3116,Langland Bay,Swansea,Wales,51.56783504,-4.013185666,Spring 2009,Offshore,Light,Calm,1.5,9,100,4,0,9
2009,31903,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,Spring 2009,Onshore,Strong,Moderate,1.5,2,100,0,0,0
2009,32022,2175,Balmedie Beach,Aberdeenshire,Scotland,57.25018177,-2.041436153,Spring 2009,Onshore,Strong,Moderate,1,1,100,0,0,2
2009,31912,3404,Crow Point,Devon,South West England,51.07047309,-4.205476028,Spring 2009,,,,0,0,100,2,1,7
2009,31915,3483,Whiting Bay Beach,Ayrshire - North,Scotland,55.489281,-5.094167,Spring 2009,Onshore,Strong,Moderate,1,13,100,1,0,0
2009,31922,3256,Rustington,West Sussex,South East England,50.80249032,-0.511658192,Spring 2009,Onshore,Light,Moderate,1.5,17,100,0,0,0
2009,31911,3500,Kingsdown 2 ,Kent,South East England,51.18577989,1.398997643,Spring 2009,,,,2,34,100,2,1,0
2009,31923,3339,Troon South Beach,Ayrshire - South,Scotland,55.5375196,-4.656765461,Spring 2009,Offshore,,Moderate,0.5,16,100,1,0,5
2009,31934,3358,Cheswick,Northumberland,North East England,55.71016524,-1.917200088,Spring 2009,Onshore,Light,Calm,1,21,100,0,0,0
2009,31932,3301,Invergordon West,Highland,Scotland,57.68975,-4.185085,Spring 2009,Offshore,Strong,Moderate,2,21,100,4,4,0
2009,31913,3606,"East Wittering, Bracklesham Bay K",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,1,0,0
2009,31914,3608,"East Wittering, Bracklesham Bay D",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,9,0,2
2009,31926,3612,"East Wittering, Bracklesham Bay G",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,7,0,0
2009,31928,3614,"East Wittering, Bracklesham Bay I",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,2,1,1
2009,31930,3616,"East Wittering, Bracklesham Bay E",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,8,0,0
2009,31931,3617,"East Wittering, Bracklesham Bay F",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,6,1,0
2009,46258,3607,"East Wittering, Bracklesham Bay C",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,7,0,0
2009,46259,3611,"East Wittering, Bracklesham Bay J",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,1,1,12
2009,46260,3615,"East Wittering, Bracklesham Bay A",West Sussex,South East England,50.76108869,-0.864178815,Spring 2009,Onshore,Strong,Moderate,1.75,10,100,6,0,0
2009,31933,3481,Porth Hellick,Isles of Scilly,South West England,49.91122,-6.30316,Spring 2009,,,,0,10,100,0,0,0
2009,31937,3591,Esplanade,Argyll and Bute,Scotland,56.41927521,-5.479533076,Spring 2009,Onshore,Light,Calm,1,35,100,0,9,79
2009,31949,2236,Peppercombe to Portledge,Devon,South West England,50.99651772,-4.308870062,Spring 2009,Onshore,Light,Moderate,3,2,100,0,0,0
2009,31954,2493,Thurstaston (Dee Estuary),Wirral,North West England,53.34791119,-3.156817062,Spring 2009,Offshore,Strong,,1,11,100,0,8,0
2009,31940,2254,Linkim Shore,Scottish Borders,Scotland,55.88474722,-2.126530409,Spring 2009,Offshore,,Calm,1.5,6,100,0,0,0
2009,32220,3512,Tal-y-Foel,Isle of Anglesey,Wales,53.1578625,-4.280655384,Spring 2009,,Light,Moderate,0.75,45,100,0,0,0
2009,31947,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,Spring 2009,Onshore,Strong,Rough,0.42,2,100,0,0,0
2009,31962,3442,Swanbridge Bay,Vale of Glamorgan,Wales,51.39968059,-3.196565509,Spring 2009,,Light,Calm,1,11,100,2,4,44
2009,31952,2365,Thorpeness beach,Suffolk,South East England,52.17947526,1.622117121,Spring 2009,,Strong,Moderate,2,7,100,0,3,0
2009,31959,3229,Southwick Beach,East Sussex,South East England,50.82827652,-0.241935253,Summer 2009,,,,0,13,100,1,8,11
2009,31953,2382,Silverburn,Fife,Scotland,56.20595412,-2.970520132,Summer 2009,,Light,Moderate,1.33,6,100,0,0,3
2009,31956,2320,West Beach,East Sussex,South East England,50.781049,0.053073,Summer 2009,,,Moderate,1,12,100,5,0,0
2009,31945,3116,Langland Bay,Swansea,Wales,51.56783504,-4.013185666,Summer 2009,Onshore,Light,Calm,2,5,100,10,1,97
2009,32042,3460,"The Bay, Strachur Beach",Argyll and Bute,Scotland,56.16882582,-5.081126115,Summer 2009,,Light,Calm,1,19,100,0,0,0
2009,31963,2356,Killiedraughts Bay,Scottish Borders,Scotland,55.8754914,-2.10393548,Summer 2009,Offshore,Light,Calm,1,31,100,2,2,7
2009,32121,2548,Middleton Sands,Lancashire,North West England,54.00729012,-2.895760047,Summer 2009,,Light,Calm,1,12,100,1,2,38
2009,35091,2204,Half Moon Bay,Lancashire,North West England,54.03679952,-2.916246883,Summer 2009,,Light,Calm,1,12,100,1,2,38
2009,31969,3201,Aldeburgh (Fort Green - north),Suffolk,South East England,52.14721963,1.601396799,Summer 2009,,Light,Calm,0.53,10,100,0,0,2
2009,32027,2709,Thorpe Bay,Essex,South East England,51.52834262,0.755309665,Summer 2009,Onshore,Light,Moderate,1.5,2,100,1,0,10
2009,31964,2254,Linkim Shore,Scottish Borders,Scotland,55.88474722,-2.126530409,Summer 2009,Offshore,Light,Calm,0.75,12,100,0,1,0
2009,31965,2613,Cayton Bay,North Yorkshire,North East England,54.243576,-0.357303,Summer 2009,Offshore,Light,Calm,1.25,9,100,0,0,0
2009,31960,3610,Chalkwell ,Essex,South East England,51.5366662,0.676903725,Summer 2009,Onshore,Light,Calm,1,22,100,3,3,134
2009,31979,2501,Llandudno,Conwy,Wales,53.32520865,-3.826010227,Summer 2009,Offshore,Light,Calm,1,11,100,0,1,3
2009,31973,2956,Grunta,Devon,South West England,51.18266768,-4.217983873,Summer 2009,Onshore,Light,Calm,1.25,2,100,0,0,1
2009,32021,2175,Balmedie Beach,Aberdeenshire,Scotland,57.25018177,-2.041436153,Summer 2009,Onshore,Light,Calm,1,1,100,0,0,10
2009,32016,3256,Rustington,West Sussex,South East England,50.80249032,-0.511658192,Summer 2009,,Light,Calm,1,6,100,0,1,0
2009,32071,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,Summer 2009,,,,1,21,100,3,5,0
2009,31980,3630,Coppet Hall,Pembrokeshire,Wales,51.71513108,-4.693790674,Summer 2009,Onshore,Light,Calm,1.5,15,100,4,0,104
2009,31993,3453,Pakefield,Suffolk,South East England,52.4496497,1.73412323,Summer 2009,Onshore,Light,Moderate,2,1,100,0,4,0
2009,31981,2585,Cleethorpes,Lincolnshire,North East England,53.55277727,-0.016490221,Summer 2009,Onshore,Light,Calm,0.75,7,100,0,1,0
2009,32012,3500,Kingsdown 2 ,Kent,South East England,51.18577989,1.398997643,Summer 2009,,Light,Calm,2.5,10,100,1,0,1
2009,32036,2076,Temple,Fife,Scotland,56.209018,-2.958633,Summer 2009,Onshore,,Calm,2.25,9,100,1,0,0
2009,31987,3193,Whitstable Beach,Kent,South East England,51.3607395,1.022540906,Summer 2009,Onshore,,Moderate,2,8,100,11,1,371
2009,31999,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,Summer 2009,Onshore,Light,Moderate,1,0,100,1,3,14
2009,32566,3470,Thorness Bay,Isle of Wight,South East England,50.7423622,-1.348233819,Summer 2009,,Strong,Moderate,0.5,3,100,0,2,1
2009,32028,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,Summer 2009,Onshore,,Calm,1,10,100,0,1,0
2009,31985,2284,Jackson's Bay,Vale of Glamorgan,Wales,51.39223037,-3.264666796,Summer 2009,,Strong,,2,7,100,0,0,0
2009,32049,2099,West Angle Bay,Pembrokeshire,Wales,51.68683831,-5.107904782,Summer 2009,Onshore,Strong,Moderate,1,5,100,0,2,34
2009,32003,3641,Great Yarmouth North,Norfolk,South East England,52.63160429,1.739884615,Summer 2009,Onshore,Light,Calm,1.25,18,100,4,4,0
2009,46297,3462,Beach Walk,Kent,South East England,51.35894592,1.019668579,Summer 2009,Offshore,Light,Calm,2,4,100,1,1,6
2009,32031,3431,Seatown East,Dorset,South West England,50.72041065,-2.818148732,Summer 2009,Onshore,,Calm,1.75,2,100,0,0,0
2009,32026,2709,Thorpe Bay,Essex,South East England,51.52834262,0.755309665,Summer 2009,Onshore,Light,Moderate,1.5,2,100,0,0,14
2009,32059,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,Summer 2009,Onshore,Light,Moderate,1.58,2,100,0,0,0
2009,32498,3633,Spurn Point,East Riding of Yorkshire,North East England,53.5763784,0.109702349,Summer 2009,Onshore,Light,Moderate,1,32,100,0,0,3
2009,32057,3256,Rustington,West Sussex,South East England,50.80249032,-0.511658192,Summer 2009,Onshore,Light,Moderate,1.5,25,100,0,1,0
2009,32738,3581,Meadowsfoot,Devon,South West England,50.30878657,-3.942478851,Autumn 2009,,Light,Calm,0,13,100,1,0,2
2009,32740,3493,Aymer,Devon,South West England,50.29408252,-3.90958786,Autumn 2009,,Light,Calm,0,13,100,0,0,0
2009,32752,3579,Coastguard,Devon,South West England,50.31169064,-3.94525214,Autumn 2009,,Light,Calm,0,13,100,1,0,0
2009,46323,3769,Hope Cove,Devon,South West England,50.24225998,-3.85771918,Autumn 2009,,Light,Calm,0,13,100,0,7,0
2009,46317,3406,Bovisand,Devon,South West England,50.3344583,-4.120607524,Autumn 2009,,Light,Calm,0,13,100,1,0,16
2009,32485,3462,Beach Walk,Kent,South East England,51.35894592,1.019668579,Autumn 2009,Onshore,Strong,Moderate,0,5,100,0,0,0
2009,32748,3244,Batten Bay,Devon,South West England,50.35751289,-4.126444459,Autumn 2009,,Light,Calm,0,13,100,2,2,1
2009,32120,3709,Bootle (Section 10),Cumbria,North West England,54.30450573,-3.418121338,Autumn 2009,Onshore,Light,Calm,3,26,100,2,0,0
2009,32219,2382,Silverburn,Fife,Scotland,56.20595412,-2.970520132,Autumn 2009,,Light,Calm,1.42,8,100,3,0,3
2009,32056,2076,Temple,Fife,Scotland,56.209018,-2.958633,Autumn 2009,,,Calm,1,9,100,0,0,0
2009,32481,3454,Slapton Sands,Devon,South West England,50.28661783,-3.644242287,GBBC,Onshore,,Rough,1.33,5,100,2,0,1
2009,32418,3663,Swansea Bay (Sketty Lane),Swansea,Wales,51.604831,-3.983349,GBBC,,Light,Calm,2.75,12,100,3,22,
2009,32328,2068,Newcastle,Co. Down,Northern Ireland,54.21225487,-5.886740684,GBBC,Onshore,Light,Calm,1,5,100,0,1,4
2009,32459,3604,"St Annes, Tankerton",Kent,South East England,51.36377397,1.044295241,GBBC,,Light,Moderate,2,20,100,0,0,10
2009,32431,3695,Constantine,Cornwall,South West England,50.53040894,-5.022757889,GBBC,Onshore,Light,Calm,1,1,100,,,2
2009,32358,2582,Budds Farm,Hampshire,South East England,50.84144188,-0.995753064,GBBC,Offshore,,Calm,2,12,100,5,1,
2009,32400,2397,Penarth,Vale of Glamorgan,Wales,51.43572483,-3.166905641,GBBC,Onshore,Light,Moderate,2,2,100,,3,10
2009,32201,2302,Hendra (East Praa Sands),Cornwall,South West England,50.10177396,-5.386873483,GBBC,Offshore,Light,Calm,2.33,24,100,16,1,36
2009,32087,3680,Leven area 1,Fife,Scotland,56.19660587,-2.9880023,GBBC,,Light,Calm,0.5,16,100,0,1,7
2009,32088,3681,Leven area 2,Fife,Scotland,56.19865214,-2.984842958,GBBC,,Light,Calm,0.5,16,100,1,0,0
2009,32413,3121,South Swale,Kent,South East England,51.34507,0.955981,GBBC,Onshore,Light,Moderate,1.5,4,100,,,2
2009,32096,3339,Troon South Beach,Ayrshire - South,Scotland,55.5375196,-4.656765461,GBBC,,Light,Calm,0.75,13,100,0,2,24
2009,32069,2109,Cramond,Edinburgh,Scotland,55.98064765,-3.299310207,GBBC,,Light,Moderate,1,75,100,0,1,54
2009,32125,2788,Llanelli,Carmarthenshire,Wales,51.67389249,-4.176194072,GBBC,,Light,,3.17,4,100,0,5,26
2009,32130,2892,Broughton,Vale of Glamorgan,Wales,51.42502781,-3.582325406,GBBC,Onshore,Light,Moderate,1,2,100,0,0,0
2009,32145,2700,Plumpudding (Minnis Bay),Kent,South East England,51.37757276,1.266575604,GBBC,Offshore,Light,Calm,3,13,100,0,2,0
2009,32166,2279,Gunwalloe Fishing Cove Shore,Cornwall,South West England,50.05381628,-5.279153056,GBBC,Offshore,Light,Calm,2,24,100,42,14,61
2009,32228,3225,Levington River Foreshore,Suffolk,South East England,51.99488386,1.258897733,GBBC,Offshore,Light,Calm,2,15,100,1,0,0
2009,32326,3592,Mundesley,Norfolk,South East England,52.87789779,1.439369917,GBBC,,Light,Calm,2,12,100,,,43
2009,32414,2199,Spittal,Northumberland,North East England,55.75687792,-1.9888451,GBBC,Offshore,Light,Moderate,2,10,100,,,
2009,32438,3210,"Ilfracombe, Harbour Beach",Devon,South West England,51.20889108,-4.113282363,GBBC,,Light,Calm,4,8,100,4,,
2009,32462,3649,Swansea Bay (The Slipway),Swansea,Wales,51.61364636,-3.935852051,GBBC,Onshore,Strong,Moderate,2,10,100,1,4,37
2009,32466,2997,Gosford Bay,East Lothian,Scotland,55.99851689,-2.894790348,GBBC,Onshore,Light,Calm,5,15,100,5,0,1
2009,46287,3660,Porth Oer (Whistling Sands) South,Gwynedd,Wales,52.83478993,-4.723370393,GBBC,,,,1,3,100,2,0,0
2009,32122,2173,Sand Bay,Somerset,South West England,51.37673635,-2.961770296,GBBC,,Light,Calm,1.5,15,100,12,0,18
2009,32407,3669,Porthlysgi Bay,Pembrokeshire,Wales,51.865638,-5.297645,GBBC,Offshore,Light,Calm,2.25,5,100,2,,
2009,46280,3726,Seal Cove,Gwynedd,Wales,52.88876574,-4.653140233,GBBC,,,,4.33,4,100,1,0,0
2009,32333,2400,Caol Beach,Highland,Scotland,56.83589793,-5.103889704,GBBC,,Light,Calm,2.5,18,100,4,,
2009,32352,2263,Blackhall Rocks (from the stack North),County Durham,North East England,54.747072,-1.271152,GBBC,,Light,Moderate,2.42,15,100,13,0,0
2009,32424,2727,Poppit,Pembrokeshire,Wales,52.106482,-4.701649,GBBC,,Light,Moderate,2,5,100,,,16
2009,32082,3665,Milsey Bay (East Beach),East Lothian,Scotland,56.06045835,-2.717195749,GBBC,Onshore,Light,Calm,0.5,13,100,0,0,37
2009,32133,2284,Jackson's Bay,Vale of Glamorgan,Wales,51.39223037,-3.264666796,GBBC,,Light,Calm,2,6,100,1,0,53
2009,32185,3415,Seaham Harbour North beach,County Durham,North East England,54.83925,-1.325794,GBBC,Offshore,Light,Calm,2,14,100,21,6,15
2009,32203,2570,Instow,Devon,South West England,51.05472566,-4.181893094,GBBC,Onshore,Light,Moderate,1,10,100,2,2,42
2009,32406,3485,Porth Neigwl (Hells Mouth),Gwynedd,Wales,52.80814465,-4.549884796,GBBC,Offshore,,Calm,3,9,100,,,
2009,32419,2976,Tate Hill Sands,North Yorkshire,North East England,54.48957291,-0.611983538,GBBC,Onshore,Strong,,1.5,5,100,2,1,121
2009,32480,2553,Aberlady Bay,East Lothian,Scotland,56.01708994,-2.871122762,GBBC,,,,0.5,5,100,0,0,0
2009,32494,3027,Polly Joke,Cornwall,South West England,50.42493546,-5.065322877,GBBC,,Light,Calm,2,12,100,1,0,8
2009,32501,2903,Three Cliffs Bay,Swansea,Wales,51.57260205,-4.11375761,GBBC,,Light,Calm,3,12,100,5,2,0
2009,32427,2776,Upgang Beach,North Yorkshire,North East England,54.49551693,-0.638056204,GBBC,Onshore,Strong,Rough,1,5,100,2,,22
2009,32139,3401,Arbroath Harbour,Angus,Scotland,56.55508973,-2.585137405,GBBC,,Light,Calm,0.5,9,100,1,0,0
2009,32206,3272,Ponds'l Beach,Devon,South West England,50.68864618,-3.093011165,GBBC,Onshore,Strong,Moderate,2.25,10,100,7,0,0
2009,32382,3677,Kilkeel North,Co. Down,Northern Ireland,54.05800134,-5.991740813,GBBC,Onshore,Light,Calm,1.5,7,100,2,2,0
2009,46284,3722,Porth Colman North,Gwynedd,Wales,52.87539784,-4.675764145,GBBC,,,,2.5,3,100,5,2,0
2009,32463,3301,Invergordon West,Highland,Scotland,57.68975,-4.185085,GBBC,,Light,Calm,1.42,51,100,7,23,0
2009,32364,3667,Cloghy,Co. Down,Northern Ireland,54.43512636,-5.473197698,GBBC,,Light,Calm,2,12,100,1,1,
2009,32384,3635,Shellness Naturist Beach,Kent,South East England,51.36888691,0.93126297,GBBC,Offshore,Light,Calm,2.75,1,100,1,2,21
2009,32265,2252,Cromer,Norfolk,South East England,52.93474408,1.294891657,GBBC,Offshore,Light,Calm,2.42,1,100,0,0,0
2009,32050,2191,Belhaven,East Lothian,Scotland,56.00788337,-2.56187439,GBBC,,Light,Calm,1,2,100,0,0,0
2009,32116,3700,Bootle (Section 1),Cumbria,North West England,54.30510669,-3.419151306,GBBC,Onshore,Light,Calm,3,26,100,7,3,1
2009,32117,3703,Bootle (Section 4),Cumbria,North West England,54.30410509,-3.419151306,GBBC,Onshore,Light,Calm,3,26,100,0,0,0
2009,32118,3706,Bootle (Section 7),Cumbria,North West England,54.30390476,-3.417606354,GBBC,Onshore,Light,Calm,3,26,100,3,1,0
2009,32119,3708,Bootle (Section 9),Cumbria,North West England,54.30520685,-3.418636322,GBBC,Onshore,Light,Calm,3,26,100,2,0,1
2009,32338,2549,Humphrey Head,Cumbria,North West England,54.15582518,-2.93454051,GBBC,Onshore,Light,Calm,1,3,100,4,4,6
2009,32401,3243,Pensarn,Conwy,Wales,53.297116,-3.578458,GBBC,,Light,Calm,1,6,100,,5,77
2009,32405,2987,Porth Cwyfan,Isle of Anglesey,Wales,53.186339,-4.488258362,GBBC,Offshore,Light,Calm,2,10,100,,,
2009,32411,2530,Rhossili,Swansea,Wales,51.57255265,-4.288876397,GBBC,,Light,Calm,2,24,100,3,,6
2009,32446,3459,Kennack Sands,Cornwall,South West England,50.00562902,-5.162061453,GBBC,Offshore,Light,Calm,2,30,100,4,0,343
2009,46265,3701,Bootle (Section 2),Cumbria,North West England,54.30470605,-3.419151306,GBBC,Onshore,Light,Calm,3,26,100,0,0,4
2009,46266,3702,Bootle (Section 3),Cumbria,North West England,54.30330379,-3.418807983,GBBC,Onshore,Light,Calm,3,26,100,1,1,1
2009,46267,3704,Bootle (Section 5),Cumbria,North West England,54.30330379,-3.419837952,GBBC,Onshore,Light,Calm,3,26,100,5,0,0
2009,46268,3705,Bootle (Section 6),Cumbria,North West England,54.30330379,-3.418807983,GBBC,Onshore,Light,Calm,3,26,100,14,0,0
2009,46269,3707,Bootle (Section 8),Cumbria,North West England,54.3027028,-3.421039581,GBBC,Onshore,Light,Calm,3,26,100,1,0,0
2009,32165,2198,Tan-y-Bwlch,Ceredigion,Wales,52.40365506,-4.089061404,GBBC,Onshore,Light,Moderate,2,17,100,2,0,4
2009,32089,2254,Linkim Shore,Scottish Borders,Scotland,55.88474722,-2.126530409,GBBC,Offshore,Light,Calm,2,18,100,0,1,0
2009,32346,3500,Kingsdown 2 ,Kent,South East England,51.18577989,1.398997643,GBBC,,Light,Calm,2.83,20,100,1,,
2009,32395,3491,"North Beach, Gunton",Suffolk,South East England,52.49894202,1.757576466,GBBC,Onshore,Light,Calm,1.25,11,100,4,4,
2009,32208,3201,Aldeburgh (Fort Green - north),Suffolk,South East England,52.14721963,1.601396799,GBBC,Onshore,Light,Calm,0.55,16,100,0,1,13
2009,32214,2102,Cuckmere Haven,East Sussex,South East England,50.7565958,0.155232641,GBBC,Offshore,Light,Calm,1.25,7,100,7,0,0
2009,32062,2835,Ballochmartin,Isle of Cumbrae,Scotland,55.77208478,-4.900263177,GBBC,,Light,Calm,0.5,9,100,0,1,0
2009,32238,2206,Pinnacle Point,East Sussex,South East England,50.75059011,0.270629525,GBBC,,,Calm,1,7,100,1,1,0
2009,32138,3371,Erwarton foreshore (north shore of the Stour),Suffolk,South East England,51.95921597,1.24757183,GBBC,Offshore,Strong,Moderate,1,11,100,1,3,0
2009,46263,3698,Ramsey - new swimming pool section,Isle of Man,North West England,54.32891143,-4.378209924,GBBC,,Light,Moderate,1.5,2,100,0,1,0
2009,32404,2819,Portchester,Hampshire,South East England,50.83821117,-1.130654699,GBBC,Onshore,Strong,Moderate,2,14,100,5,8,10
2009,32064,2175,Balmedie Beach,Aberdeenshire,Scotland,57.25018177,-2.041436153,GBBC,,Light,Calm,2,6,100,0,0,0
2009,32065,3391,Campbeltown Loch Beaches,Argyll and Bute,Scotland,55.42463606,-5.580228567,GBBC,,Light,Calm,2,22,100,16,6,21
2009,32144,3619,"Sandy Bay, Wales",Bridgend,Wales,51.47641152,-3.695569038,GBBC,,Light,Calm,2,46,100,3,2,23
2009,32186,2234,Seaton Carew,County Durham,North East England,54.66222395,-1.184468755,GBBC,,Light,Calm,1.5,50,100,7,2,4
