ID,Country,Area,Individual wind farm ID,Lat,Long,Spp level,Order or class,Common name,Genus,Species,All species studied?,Duration (years),Total period (d),Metrics,Value,Quality,Correction factor used?,Estimation of value,Buffer area m2,Main habitat,Habitat detail,N wind farms,N turbines,Per turbine output (MW)
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,aves,UnID'd goose,,,Y,1,365,Annual mortality per turbine,0.088888889,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Ross's Goose,Anser,rossii,Y,1,365,Annual mortality per turbine,0.044444444,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,American Coot,Fulica,americana,Y,1,365,Annual mortality per turbine,0.222222222,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,aves,UnID'd shorebird,,,Y,1,365,Annual mortality per turbine,0.02,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,aves,UnID'd bird,,,Y,1,365,Annual mortality per turbine,0.08,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,aves,UnID'd large bird,,,Y,1,365,Annual mortality per turbine,0.044444444,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Mountain Quail,Oreortyx,pictus,Y,1,365,Annual mortality per turbine,0.04,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Northern Flicker,Colaptes ,auratus,Y,1,365,Annual mortality per turbine,0.044444444,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Vaux's Swift,Chaetura,vauxi,Y,1,365,Annual mortality per turbine,0.02,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Turkey Vulture,Cathartes ,aura,Y,1,365,Annual mortality per turbine,0.044444444,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,aves,Mourning Dove,Zenaida ,macroura,Y,1,365,Annual mortality per turbine,0.02,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,chiroptera,Bat sp,,,Y,1,365,Annual mortality per turbine,12.02,Medium,Y,N,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,chiroptera,Silver-haired Bat,Lasionycteris ,noctifagans,Y,1,365,Annual mortality per turbine,6.410666667,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,chiroptera,Brazilian free-tailed bat,Tadarida,brasiliensis,Y,1,365,Annual mortality per turbine,2.003333333,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,1,chiroptera,Hoary Bat,Lasiurus ,cinereus,Y,1,365,Annual mortality per turbine,2.003333333,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
128,USA,"Northeast Shasta County on Hatchet Mountain, California",Hatchet Ridge Wind Farm,40.875836,-121.741233,2,chiroptera,UnID'd bat,,,Y,1,365,Annual mortality per turbine,1.602666667,Medium,Y,Y,16129,Forest,Mountain ridge - forest - area managed for commercial timber production primarily consisting of ponderosa pine and white fir.,1,44,2.3
8,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Red-tailed Hawk,Buteo,jamaicensis,N,2,365,Annual mortality per turbine,0.05355,High,Y,Y,7857.142857,,,1,1165,0.15
8,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,American Kestrel,Falco ,sparverius,N,2,365,Annual mortality per turbine,0.0783,High,Y,Y,7857.142857,,,1,1165,0.15
8,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Common Raven,Corvus ,corax,N,2,365,Annual mortality per turbine,0.009,High,Y,Y,7857.142857,,,1,1165,0.15
8,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Turkey Vulture,Cathartes,aura,N,2,365,Annual mortality per turbine,0.0018,High,Y,Y,7857.142857,,,1,1165,0.15
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Golden Eagle,Aquila ,chrysaetos,Y,5,365,Total annual fatilities,56.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Red-tailed Hawk,Buteo,jamaicensis,Y,5,365,Total annual fatilities,167.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Ferruginous Hawk,Buteo ,regalis,Y,5,365,Total annual fatilities,13.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Hen Harrier,Circus ,cyaneus,Y,5,365,Total annual fatilities,0.7,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Prairie Falcon,Falco ,mexicanus,Y,5,365,Total annual fatilities,1.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,American Kestrel,Falco ,sparverius,Y,5,365,Total annual fatilities,54.9,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Turkey Vulture,Cathartes,aura,Y,5,365,Total annual fatilities,2.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Barn Owl,Tyto,alba,Y,5,365,Total annual fatilities,27.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Great Horned Owl,Bubo ,virginianus,Y,5,365,Total annual fatilities,8.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Burrowing Owl,Athene ,cunicularia,Y,5,365,Total annual fatilities,80.4,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,Raptor sp,,,Y,5,365,Total annual fatilities,20.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Double-crested Cormorant,Phalacrocorax ,auritus,Y,5,365,Total annual fatilities,0.9,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Black-crowned Night Heron,Nycticorax ,nycticorax,Y,5,365,Total annual fatilities,0.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Cattle Egret,Bubulcus ,ibis,Y,5,365,Total annual fatilities,0.9,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Mallard,Anas,platyrhynchos,Y,5,365,Total annual fatilities,20.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Ring-necked Duck,Aythya ,collaris,Y,5,365,Total annual fatilities,1.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,American Avocet,Recurvirostra ,americana,Y,5,365,Total annual fatilities,2.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Lesser Yellowlegs,Tringa ,flavipes,Y,5,365,Total annual fatilities,0.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Ring-billed Gull,Larus,delawarensis,Y,5,365,Total annual fatilities,3.7,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,California Gull,Larus ,californicus,Y,5,365,Total annual fatilities,3.7,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,Gull sp,Larus spp.,,Y,5,365,Total annual fatilities,6.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Northern Flicker,Colaptes ,auratus,Y,5,365,Total annual fatilities,10.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Mourning Dove,Zenaida,macroura,Y,5,365,Total annual fatilities,48.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Rock Dove,Columba,livia,Y,5,365,Total annual fatilities,166.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Wild Turkey,Meleagris ,gallopavo,Y,5,365,Total annual fatilities,0.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Common Raven,Corvus ,corax,Y,5,365,Total annual fatilities,8.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,American Crow,Corvus ,brachyrhynchos,Y,5,365,Total annual fatilities,6.7,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Brown-headed Cowbird,Molothrus ,ater,Y,5,365,Total annual fatilities,9.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Brewer's Blackbird,Euphagus ,cyanocephalus,Y,5,365,Total annual fatilities,23,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Red-winged Blackbird,Agelaius,phoeniceus,Y,5,365,Total annual fatilities,9.4,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Tricoloured blackbird,Agelaius ,tricolor,Y,5,365,Total annual fatilities,0.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,Blackbird spp,,,Y,5,365,Total annual fatilities,1.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,European Starling,Sturnus,vulgaris,Y,5,365,Total annual fatilities,78.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Horned Lark,Eremophila,alpestris,Y,5,365,Total annual fatilities,11,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Western Meadowlark,Sturnella ,neglecta,Y,5,365,Total annual fatilities,121.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Western Kingbird,Tyrannus ,verticalis,Y,5,365,Total annual fatilities,0.3,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Pacific-slope Flycatcher,Empidonax ,difficilis,Y,5,365,Total annual fatilities,0.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Loggerhead Shrike,Lanius ,ludovicianus,Y,5,365,Total annual fatilities,5.2,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Cliff Swallow,Petrochelidon ,pyrrhonota,Y,5,365,Total annual fatilities,3.7,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Violet-green Swallow,Tachycineta ,thalassina,Y,5,365,Total annual fatilities,0.3,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Northern Mockingbird,Mimus ,polyglottos,Y,5,365,Total annual fatilities,1.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Mountain Bluebird,Sialia ,currucoides,Y,5,365,Total annual fatilities,7.6,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Yellow Warbler,Dendroica,petechia,Y,5,365,Total annual fatilities,0.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Savannah Sparrow,Passerculus ,sandwichensis,Y,5,365,Total annual fatilities,2.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,House Finch,Carpodacus ,mexicanus,Y,5,365,Total annual fatilities,12.1,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,House Sparrow,Passer,domesticus,Y,5,365,Total annual fatilities,2.8,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,1,aves,Cockateil,Nymphicus ,hollandicus,Y,5,365,Total annual fatilities,0.3,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,Passerine sp,,,Y,5,365,Total annual fatilities,17.5,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,UnID'd small bird,,,Y,5,365,Total annual fatilities,32.4,High,Y,N,7857.142857,,,1,4074,0.22
30,USA,California,Altamont Pass Wind Resource Area,37.7325,-121.6525,2,aves,Raptor sp,,,Y,5,365,Total annual fatilities,434.1,High,Y,N,7857.142857,,,1,4074,0.22
